,0,1
565,10910!!W_Nabellen offertes,0.11238771673281805
566,10910!!O_CANCELLED,0.012533946104031753
567,10910!!O_SELECTED,0.0457489032797159
568,10910!!O_CREATED,0.0457489032797159
569,10910!!O_SENT,0.0457489032797159
570,10809!!W_Afhandelen leads,0.008723599632690543
571,11203!!W_Afhandelen leads,0.04544010168414363
572,11179!!A_PREACCEPTED,0.007719123505976096
573,10863!!A_CANCELLED,0.008980115458627326
574,11180!!A_PREACCEPTED,0.005902316659288771
575,10933!!A_ACCEPTED,0.03244997295835587
576,10933!!A_FINALIZED,0.03136830719307734
577,10910!!W_Completeren aanvraag,0.26968874033841655
578,10931!!W_Nabellen offertes,0.14789533560864618
579,11121!!W_Afhandelen leads,0.05177372962607862
580,11121!!A_PREACCEPTED,0.01174496644295302
581,10881!!O_DECLINED,0.0009689922480620155
582,10914!!W_Completeren aanvraag,0.20194647201946472
583,10914!!A_ACCEPTED,0.024330900243309004
584,10914!!A_FINALIZED,0.024330900243309004
585,10914!!O_SELECTED,0.0364963503649635
586,10914!!O_CREATED,0.0364963503649635
587,10914!!O_SENT,0.0364963503649635
588,10929!!A_DECLINED,0.02246879334257975
589,10929!!O_DECLINED,0.0005547850208044383
590,10933!!A_DECLINED,0.015143320713899405
591,11049!!O_SELECTED,0.001837897445322551
592,11049!!O_CREATED,0.001837897445322551
593,11049!!O_SENT,0.001837897445322551
594,11201!!O_DECLINED,0.0006672226855713094
595,10932!!W_Completeren aanvraag,0.2766761095372993
596,10899!!O_CANCELLED,0.002044525215810995
597,10899!!A_CANCELLED,0.002044525215810995
598,11203!!W_Wijzigen contractgegevens,0.0006355258976803305
599,10809!!O_CANCELLED,0.005968778696051423
600,11111!!A_PREACCEPTED,0.2564102564102564
601,11259!!W_Completeren aanvraag,0.0010780508840017248
602,11203!!A_DECLINED,0.012392755004766444
603,10789!!O_CANCELLED,0.002751031636863824
604,10789!!O_SELECTED,0.001375515818431912
605,10789!!O_CREATED,0.001375515818431912
606,10789!!O_SENT,0.001375515818431912
607,11203!!A_PREACCEPTED,0.008738481093104544
608,11079!!W_Valideren aanvraag,0.16666666666666666
609,10889!!O_DECLINED,0.001721664275466284
610,11029!!O_CANCELLED,0.002702702702702703
611,11029!!A_CANCELLED,0.002702702702702703
612,11003!!W_Nabellen offertes,0.28931154567372086
613,10933!!W_Afhandelen leads,0.055164954029204974
614,10933!!A_PREACCEPTED,0.009194159004867496
615,10932!!W_Nabellen offertes,0.16831916902738434
616,10929!!O_SENT_BACK,0.0008321775312066575
617,10929!!W_Valideren aanvraag,0.01608876560332871
618,10909!!O_SENT_BACK,0.0003049710277523635
619,10932!!A_CANCELLED,0.010623229461756374
620,10932!!O_CANCELLED,0.021954674220963172
621,10971!!O_CANCELLED,0.04390243902439024
622,11181!!W_Valideren aanvraag,0.006356773937226857
623,10861!!O_DECLINED,0.000541858574911948
624,10138!!W_Afhandelen leads,0.0010403120936280884
625,10138!!A_PREACCEPTED,0.0003901170351105332
626,10138!!W_Completeren aanvraag,0.0035110533159947986
627,10138!!A_ACCEPTED,0.0010403120936280884
628,10138!!A_FINALIZED,0.0010403120936280884
629,10932!!O_DECLINED,0.00047214353163361664
630,10932!!A_DECLINED,0.02667610953729934
631,10929!!A_CANCELLED,0.0063800277392510405
632,11259!!W_Afhandelen leads,0.00258732212160414
633,10779!!A_ACCEPTED,0.017241379310344827
634,10779!!O_SELECTED,0.02586206896551724
635,10779!!A_FINALIZED,0.017241379310344827
636,10779!!O_CREATED,0.02586206896551724
637,10779!!O_SENT,0.02586206896551724
638,10779!!W_Nabellen offertes,0.09482758620689655
639,10779!!O_CANCELLED,0.02586206896551724
640,10779!!A_CANCELLED,0.09482758620689655
641,10931!!W_Valideren aanvraag,0.003981797497155859
642,10971!!A_CANCELLED,0.026829268292682926
643,10125!!W_Wijzigen contractgegevens,0.3333333333333333
644,11029!!A_DECLINED,0.002702702702702703
645,11029!!O_DECLINED,0.002702702702702703
646,11002!!A_DECLINED,0.011669203450025367
647,10909!!O_DECLINED,0.0003049710277523635
648,11001!!W_Nabellen incomplete dossiers,0.006802721088435374
649,11121!!O_SENT_BACK,0.00047938638542665386
650,10912!!O_DECLINED,0.0007974481658692185
651,10972!!W_Completeren aanvraag,0.0030082330588980365
652,10972!!A_ACCEPTED,0.001266624445851805
653,10972!!A_FINALIZED,0.001266624445851805
654,10138!!A_CANCELLED,0.0006501950585175553
655,10910!!A_DECLINED,0.05097138082306246
656,10910!!O_DECLINED,0.0008355964069354502
657,10910!!A_CANCELLED,0.004804679339878839
658,10929!!W_Completeren aanvraag,0.2069348127600555
659,10910!!W_Valideren aanvraag,0.0056402757468142885
660,10931!!O_CANCELLED,0.015927189988623434
661,10931!!A_CANCELLED,0.005688282138794084
662,11003!!W_Nabellen incomplete dossiers,0.07527457808732922
663,10931!!W_Completeren aanvraag,0.21843003412969283
664,11169!!W_Beoordelen fraude,0.00025559105431309905
665,10910!!A_ACCEPTED,0.03425945268435346
666,10910!!A_FINALIZED,0.03425945268435346
667,10932!!O_SELECTED,0.05311614730878187
668,10932!!O_CREATED,0.05311614730878187
669,10932!!O_SENT,0.05311614730878187
670,11202!!A_PREACCEPTED,0.04786620530565167
671,11002!!W_Afhandelen leads,0.0182648401826484
672,11002!!A_PREACCEPTED,0.0035514967021816335
673,10862!!O_DECLINED,0.0020325203252032522
674,10982!!O_DECLINED,0.0010018367006177993
675,11269!!W_Nabellen offertes,0.3333333333333333
676,10821!!W_Valideren aanvraag,1.0
677,10972!!W_Afhandelen leads,0.002216592780240659
678,10972!!A_PREACCEPTED,0.00047498416719442683
679,10931!!O_SELECTED,0.05631399317406143
680,10931!!O_CREATED,0.05631399317406143
681,10931!!O_SENT,0.05631399317406143
682,11180!!W_Valideren aanvraag,0.007082779991146525
683,11003!!W_Completeren aanvraag,0.31342084114653096
684,11289!!W_Valideren aanvraag,0.6423777564717162
685,10899!!W_Afhandelen leads,0.00045433893684688776
686,10909!!W_Beoordelen fraude,0.0003049710277523635
687,11201!!W_Valideren aanvraag,0.0006672226855713094
688,10932!!W_Valideren aanvraag,0.006373937677053824
689,11181!!O_DECLINED,0.0013243279035889286
690,10932!!A_ACCEPTED,0.03611898016997167
691,10932!!A_FINALIZED,0.03635505193578848
692,10931!!A_ACCEPTED,0.04607508532423208
693,10931!!A_FINALIZED,0.04436860068259386
694,10931!!W_Afhandelen leads,0.09442548350398179
695,10931!!A_PREACCEPTED,0.025597269624573378
696,10932!!W_Afhandelen leads,0.10387157695939565
697,10932!!A_PREACCEPTED,0.021246458923512748
698,10910!!W_Afhandelen leads,0.1863379987466054
699,10910!!A_PREACCEPTED,0.03613954459995822
700,11003!!O_SELECTED,0.035360300026788104
701,11003!!O_CANCELLED,0.013929815162068041
702,11003!!O_CREATED,0.035360300026788104
703,11003!!O_SENT,0.035360300026788104
704,11259!!A_DECLINED,0.00021561017680034498
705,11259!!O_DECLINED,0.00021561017680034498
706,11269!!W_Nabellen incomplete dossiers,0.3333333333333333
707,10929!!W_Afhandelen leads,0.08488210818307906
708,10929!!A_ACCEPTED,0.03273231622746186
709,10929!!A_FINALIZED,0.030790568654646324
710,11003!!W_Valideren aanvraag,0.00669702652022502
711,10929!!A_PREACCEPTED,0.0188626907073509
712,10931!!O_DECLINED,0.002844141069397042
713,10931!!A_DECLINED,0.020477815699658702
714,11269!!W_Afhandelen leads,0.3333333333333333
715,11200!!A_PREACCEPTED,0.006056527590847914
716,10914!!W_Nabellen incomplete dossiers,0.18491484184914841
717,11289!!W_Nabellen incomplete dossiers,0.12272291466922339
718,10935!!O_SELECTED,0.033797216699801194
719,10935!!O_CANCELLED,0.0268389662027833
720,10935!!O_CREATED,0.033797216699801194
721,10935!!O_SENT,0.033797216699801194
722,10935!!W_Nabellen incomplete dossiers,0.23161033797216699
723,11003!!A_DECLINED,0.02384141441200107
724,11003!!O_DECLINED,0.0008036431824270024
725,10914!!A_DECLINED,0.009732360097323601
726,11079!!W_Nabellen offertes,0.1111111111111111
727,10933!!W_Nabellen incomplete dossiers,0.03244997295835587
728,11003!!A_CANCELLED,0.009375837128315028
729,10914!!O_DECLINED,0.0024330900243309003
730,11119!!O_DECLINED,0.0002979737783075089
731,11200!!O_DECLINED,0.002018842530282638
732,11019!!W_Valideren aanvraag,0.00301854247520483
733,11181!!O_SENT_BACK,0.00013243279035889287
734,11289!!A_DECLINED,0.026366251198465963
735,11289!!O_DECLINED,0.026366251198465963
736,10228!!W_Valideren aanvraag,0.022847100175746926
737,10914!!W_Afhandelen leads,0.019464720194647202
738,10914!!A_PREACCEPTED,0.004866180048661801
739,10125!!W_Valideren aanvraag,0.6666666666666666
740,10779!!A_APPROVED,0.017241379310344827
741,10779!!O_ACCEPTED,0.017241379310344827
742,10779!!A_REGISTERED,0.017241379310344827
743,10779!!A_ACTIVATED,0.017241379310344827
744,10935!!W_Valideren aanvraag,0.013916500994035786
745,10913!!O_SENT_BACK,0.00014615609470914936
746,10629!!A_CANCELLED,0.00020100502512562814
747,10971!!O_SENT_BACK,0.0024390243902439024
748,10609!!A_CANCELLED,0.0007093204709887927
749,11289!!A_CANCELLED,0.0014381591562799617
750,11289!!O_CANCELLED,0.007670182166826462
751,11003!!A_ACCEPTED,0.025984462898473077
752,11003!!A_FINALIZED,0.025716581837664076
753,10789!!A_CANCELLED,0.001375515818431912
754,11003!!W_Afhandelen leads,0.08893651218858827
755,11121!!O_DECLINED,0.00023969319271332693
756,10124!!W_Wijzigen contractgegevens,0.1
757,11019!!W_Wijzigen contractgegevens,0.00129366106080207
758,11003!!A_PREACCEPTED,0.01928743637824806
759,11122!!O_SENT_BACK,0.00017885888034340904
760,10809!!A_CANCELLED,0.0002295684113865932
761,11289!!W_Nabellen offertes,0.009108341323106424
762,11289!!O_SENT_BACK,0.006711409395973154
763,10779!!W_Beoordelen fraude,0.05172413793103448
764,10899!!O_SELECTED,0.00045433893684688776
765,10899!!O_CREATED,0.00045433893684688776
766,10899!!O_SENT,0.00045433893684688776
767,11019!!A_DECLINED,0.018542475204829666
768,10935!!W_Afhandelen leads,0.13916500994035785
769,10935!!A_PREACCEPTED,0.036779324055666
770,10935!!W_Completeren aanvraag,0.09443339960238568
771,10935!!A_DECLINED,0.02485089463220676
772,10932!!W_Beoordelen fraude,0.00047214353163361664
773,11299!!W_Nabellen offertes,0.5178571428571429
774,10910!!O_SENT_BACK,0.00020889910173386254
775,10929!!W_Beoordelen fraude,0.0008321775312066575
776,11202!!O_DECLINED,0.0017301038062283738
777,11259!!O_CANCELLED,0.0008624407072013799
778,11259!!A_CANCELLED,0.00043122035360068997
779,10935!!A_ACCEPTED,0.014910536779324055
780,10935!!A_FINALIZED,0.014910536779324055
781,10935!!A_CANCELLED,0.008946322067594433
782,11289!!W_Beoordelen fraude,0.0014381591562799617
783,10910!!W_Beoordelen fraude,0.00020889910173386254
784,10124!!W_Nabellen offertes,0.3
785,11019!!O_DECLINED,0.0008624407072013799
786,10809!!A_PREACCEPTED,0.0004591368227731864
787,11309!!W_Nabellen offertes,0.32180851063829785
788,11309!!A_CANCELLED,0.02526595744680851
789,11309!!O_CANCELLED,0.0199468085106383
790,11179!!W_Valideren aanvraag,0.001245019920318725
791,11289!!O_SELECTED,0.007190795781399808
792,11289!!O_CREATED,0.007190795781399808
793,11289!!O_SENT,0.007190795781399808
794,11289!!O_ACCEPTED,0.032598274209012464
795,11289!!A_REGISTERED,0.032598274209012464
796,11289!!A_ACTIVATED,0.032598274209012464
797,11289!!A_APPROVED,0.032598274209012464
798,11000!!O_DECLINED,0.0004959087527894868
799,11003!!W_Beoordelen fraude,0.001339405304045004
800,11300!!W_Nabellen offertes,0.3561368209255533
801,11302!!W_Nabellen offertes,0.2653658536585366
802,11079!!W_Completeren aanvraag,0.4444444444444444
803,11299!!W_Nabellen incomplete dossiers,0.015476190476190477
804,11302!!W_Nabellen incomplete dossiers,0.02926829268292683
805,11302!!O_CANCELLED,0.012682926829268294
806,11302!!A_CANCELLED,0.005853658536585366
807,10228!!O_CANCELLED,0.0017574692442882249
808,10228!!A_CANCELLED,0.0035149384885764497
809,10972!!W_Beoordelen fraude,0.00047498416719442683
810,11002!!O_DECLINED,0.0010147133434804667
811,10982!!O_SENT_BACK,0.0003339455668725998
812,10914!!W_Valideren aanvraag,0.012165450121654502
813,11319!!W_Nabellen offertes,0.33678756476683935
814,11299!!O_CANCELLED,0.017857142857142856
815,11299!!A_CANCELLED,0.014285714285714285
816,10863!!O_DECLINED,0.00032071840923669016
817,10228!!O_DECLINED,0.0017574692442882249
818,11300!!W_Completeren aanvraag,0.3853118712273642
819,11299!!O_SELECTED,0.016666666666666666
820,11299!!O_CREATED,0.016666666666666666
821,11299!!O_SENT,0.016666666666666666
822,11309!!O_SELECTED,0.02127659574468085
823,11309!!O_CREATED,0.02127659574468085
824,11309!!O_SENT,0.02127659574468085
825,11302!!O_SELECTED,0.033170731707317075
826,11302!!O_CREATED,0.033170731707317075
827,11302!!O_SENT,0.033170731707317075
828,11302!!W_Completeren aanvraag,0.49658536585365853
829,11299!!W_Valideren aanvraag,0.002380952380952381
830,11079!!W_Afhandelen leads,0.05555555555555555
831,11180!!O_DECLINED,0.0004426737494466578
832,11309!!W_Nabellen incomplete dossiers,0.013297872340425532
833,10228!!O_SENT_BACK,0.0017574692442882249
834,10124!!W_Afhandelen leads,0.2
835,11180!!O_SENT_BACK,0.00014755791648221928
836,10933!!W_Valideren aanvraag,0.001081665765278529
837,11299!!A_DECLINED,0.0035714285714285713
838,11299!!O_DECLINED,0.0011904761904761906
839,11299!!W_Completeren aanvraag,0.3476190476190476
840,11319!!W_Completeren aanvraag,0.4378238341968912
841,11019!!W_Afhandelen leads,0.0258732212160414
842,11019!!A_PREACCEPTED,0.00517464424320828
843,11319!!O_CANCELLED,0.009067357512953367
844,11319!!O_SELECTED,0.031088082901554404
845,11319!!O_CREATED,0.031088082901554404
846,11319!!O_SENT,0.031088082901554404
847,11319!!A_ACCEPTED,0.027202072538860103
848,11319!!A_FINALIZED,0.025906735751295335
849,11309!!W_Completeren aanvraag,0.5146276595744681
850,11319!!A_CANCELLED,0.009067357512953367
851,11304!!W_Beoordelen fraude,0.926829268292683
852,11289!!W_Completeren aanvraag,0.0019175455417066154
853,11289!!A_ACCEPTED,0.0009587727708533077
854,11289!!A_FINALIZED,0.0009587727708533077
855,11300!!A_CANCELLED,0.019114688128772636
856,11300!!O_CANCELLED,0.02012072434607646
857,11309!!A_DECLINED,0.009308510638297872
858,11309!!O_DECLINED,0.0013297872340425532
859,11309!!A_ACCEPTED,0.015957446808510637
860,11300!!A_DECLINED,0.008048289738430584
861,11319!!W_Nabellen incomplete dossiers,0.0051813471502590676
862,11259!!O_SELECTED,0.00043122035360068997
863,11259!!O_CREATED,0.00043122035360068997
864,11259!!O_SENT,0.00043122035360068997
865,11302!!A_DECLINED,0.012682926829268294
866,11339!!W_Valideren aanvraag,0.35365853658536583
867,11339!!A_APPROVED,0.10975609756097561
868,11339!!A_ACTIVATED,0.10975609756097561
869,11339!!O_ACCEPTED,0.10975609756097561
870,11339!!A_REGISTERED,0.10975609756097561
871,11319!!A_DECLINED,0.006476683937823834
872,11300!!W_Nabellen incomplete dossiers,0.012072434607645875
873,11300!!O_SELECTED,0.04225352112676056
874,11300!!O_CREATED,0.04225352112676056
875,11300!!O_SENT,0.04225352112676056
876,11300!!A_ACCEPTED,0.03219315895372234
877,11300!!A_FINALIZED,0.03219315895372234
878,11309!!A_FINALIZED,0.014627659574468085
879,11203!!W_Valideren aanvraag,0.00031776294884016526
880,11300!!W_Valideren aanvraag,0.008048289738430584
881,11302!!A_ACCEPTED,0.024390243902439025
882,11302!!A_FINALIZED,0.024390243902439025
883,11299!!A_ACCEPTED,0.011904761904761904
884,11299!!A_FINALIZED,0.011904761904761904
885,11304!!W_Afhandelen leads,0.07317073170731707
886,11302!!W_Valideren aanvraag,0.002926829268292683
887,11319!!O_SENT_BACK,0.023316062176165803
888,11319!!W_Valideren aanvraag,0.023316062176165803
889,11302!!W_Afhandelen leads,0.023414634146341463
890,11302!!W_Beoordelen fraude,0.000975609756097561
891,11302!!A_PREACCEPTED,0.001951219512195122
892,11339!!A_DECLINED,0.012195121951219513
893,11339!!O_DECLINED,0.012195121951219513
894,11339!!W_Nabellen incomplete dossiers,0.08536585365853659
895,10124!!W_Valideren aanvraag,0.2
896,10124!!W_Completeren aanvraag,0.2
897,11339!!O_SELECTED,0.012195121951219513
898,11339!!O_CANCELLED,0.012195121951219513
899,11339!!O_CREATED,0.012195121951219513
900,11339!!O_SENT,0.012195121951219513
901,11339!!O_SENT_BACK,0.012195121951219513
902,11299!!W_Afhandelen leads,0.004761904761904762
903,11299!!A_PREACCEPTED,0.0011904761904761906
904,11319!!W_Afhandelen leads,0.0025906735751295338
